340,0.004510300729911663
356,0.014107503135320288
376,0.006072566314439305
360,0.002437422007673139
337,0.006339371621658819
336,0.0070778807064320725
361,0.005137962859423426
377,0.004824952490898505
357,0.016228238900760594
341,0.006233273351840261
370,0.006781289060754817
366,0.007653211740517215
346,0.009087549803313272
350,0.00824890548776203
351,0.002721754510075496
347,0.004770260426160174
367,0.0040438445469322005
371,0.005407056950819623
364,0.0033534853482122783
372,0.007593029210447617
348,0.002989069685172196
368,0.01528735075515467
352,0.014711181676331363
344,0.011209573597365104
345,0.014344604028350883
353,0.012335304373821573
369,0.006256834653884177
349,0.002471305416359481
373,0.005657696569894075
365,0.006143670506438529
339,0.007421197208674037
354,0.01566840903544197
342,0.012476987697569704
362,0.009648654994105069
374,0.004708871271393822
358,0.006846288286258376
359,0.00406869406278799
375,0.0018460375849935842
363,0.004789584397793925
343,0.010918735935867946
355,0.004279053083699045
338,0.0043331946803078026
340,0.00464492011620362
356,0.011622856927136785
376,0.0031269073970896883
360,0.003346895973782844
337,0.008704777953940743
336,0.005831307922394739
361,0.005291316138582707
377,0.003975170655219733
357,0.013370083785464537
341,0.004279545646811871
370,0.003990680490004047
366,0.004503793084931912
346,0.004159460795396654
350,0.004247555687657962
351,0.002802990982702212
347,0.004912638854889708
367,0.00555272209331182
364,0.002762861722279949
372,0.003909829547354882
348,0.004104379653242525
368,0.005247877935290083
352,0.006733452334351792
344,0.0046176587340317704
345,0.005371908663802716
353,0.00725912994739558
369,0.00429572200582964
349,0.0010180266841724268
365,0.0036154521371086503
339,0.004367256232229023
342,0.004672505297341422
362,0.006624426227901796
374,0.0027710956640152728
358,0.004700420080827376
359,0.004190132771765822
375,0.0038022728980967925
363,0.003946031672793353
343,0.00449785140540034
355,0.004406770398914421
338,0.003570022372035034
340,0.00232246005810181
356,0.005811428463568392
376,0.0015634536985448442
360,0.001673447986891422
337,0.004352388976970371
336,0.0029156539611973693
361,0.0026456580692913534
377,0.0019875853276098664
357,0.006685041892732268
341,0.0021397728234059353
370,0.0019953402450020234
366,0.002251896542465956
346,0.002079730397698327
350,0.002123777843828981
351,0.001401495491351106
347,0.002456319427444854
367,0.00277636104665591
364,0.0013814308611399745
372,0.001954914773677441
348,0.0020521898266212626
368,0.0026239389676450415
352,0.003366726167175896
344,0.0023088293670158852
345,0.002685954331901358
353,0.00362956497369779
369,0.00214786100291482
349,0.0005090133420862134
365,0.0018077260685543251
339,0.0021836281161145116
342,0.002336252648670711
362,0.003312213113950898
374,0.0013855478320076364
358,0.002350210040413688
359,0.002095066385882911
375,0.0019011364490483962
363,0.0019730158363966766
343,0.00224892570270017
355,0.0022033851994572107
338,0.001785011186017517
340,0.0022770373327842246
356,0.005697768416807798
024,0.2005614482716345
376,0.0022993134546579926
360,0.0016407186540546017
337,0.004267264856843287
336,0.002858629536368793
361,0.002593914230103912
377,0.0019487120896971872
101,0.0493507500668392
357,0.006554295695151454
341,0.0020979230990756745
370,0.001956315336243021
366,0.002207853899951943
346,0.002039054984461514
350,0.0020822409496639794
351,0.0013740850114526892
347,0.0024082786776132865
367,0.0027220609157387965
364,0.0013544128057241661
372,0.0019166805071830514
348,0.002012053052484295
368,0.0025726199111292263
352,0.003300879662140133
344,0.002263673231056823
345,0.002633422377516209
353,0.0035585778614555448
369,0.0021058530897903665
349,0.0004990580478541717
365,0.001772370522018686
339,0.0021409206689969526
342,0.002290560167560924
362,0.0032474327764189528
374,0.001358449256784303
358,0.002304244580326683
359,0.002054091031049104
375,0.0018639539802196515
363,0.0019344275489162276
343,0.0022049411639361756
355,0.002160291342865516
338,0.0017500998976582418
340,0.005806150145254526
356,0.014528571158920983
376,0.003908634246362111
360,0.0041836199672285555
337,0.010880972442425928
336,0.007289134902993424
361,0.006614145173228383
377,0.004968963319024666
357,0.016712604731830675
341,0.005349432058514838
370,0.004988350612505058
366,0.00562974135616489
346,0.005199325994245817
350,0.005309444609572452
351,0.003503738728377765
347,0.006140798568612135
367,0.0069409026166397745
364,0.0034535771528499365
372,0.004887286934193603
348,0.005130474566553155
368,0.006559847419112604
352,0.00841681541793974
344,0.005772073417539713
345,0.006714885829753396
353,0.009073912434244474
369,0.00536965250728705
349,0.0012725333552155334
365,0.004519315171385813
339,0.005459070290286278
342,0.005840631621676777
362,0.008280532784877243
374,0.003463869580019091
358,0.005875525101034221
359,0.0052376659647072775
375,0.0047528411226209905
363,0.004932539590991691
343,0.0056223142567504245
355,0.005508462998643026
338,0.004462527965043792
340,0.00232246005810181
356,0.005811428463568392
376,0.0015634536985448442
360,0.001673447986891422
337,0.004352388976970371
336,0.0029156539611973693
361,0.0026456580692913534
377,0.0019875853276098664
357,0.006685041892732268
341,0.0021397728234059353
370,0.0019953402450020234
366,0.002251896542465956
346,0.002079730397698327
350,0.002123777843828981
351,0.001401495491351106
347,0.002456319427444854
367,0.00277636104665591
364,0.0013814308611399745
372,0.001954914773677441
348,0.0020521898266212626
368,0.0026239389676450415
352,0.003366726167175896
344,0.0023088293670158852
345,0.002685954331901358
353,0.00362956497369779
369,0.00214786100291482
349,0.0005090133420862134
365,0.0018077260685543251
339,0.0021836281161145116
342,0.002336252648670711
362,0.003312213113950898
374,0.0013855478320076364
358,0.002350210040413688
359,0.002095066385882911
375,0.0019011364490483962
363,0.0019730158363966766
343,0.00224892570270017
355,0.0022033851994572107
338,0.001785011186017517
340,0.006282223784285611
360,0.004526654703205797
377,0.012544914809039825
339,0.007875580286363175
359,0.005667126904136385
340,0.0037532074486376194
233,0.007018736986751624
376,0.002526616570437187
360,0.001802915096400532
377,0.0021413558237854745
044,0.03443567834125016
223,0.014550286623063447
366,0.0024261156030823535
331,0.005610701155397174
184,0.053492315869903155
281,0.0038155876278393526
002,0.004084290981912547
043,0.00787438692954127
